Category,Brand_Name,Product Name,Price,Actual Price,Weight/Quantity,Offer,Ratings,Description,Image_url
Buy Fruits and Vegetables Online,fresho!,Beans - Cowpea (Loose),₹21.87,₹28.77,250 g,24% OFF,Copyright © 2023-2025 Supermarket Grocery Supplies Pvt Ltd,"Tender, crispy and sweet tasting green cowpea beans have a succulent and pale flesh. These long and slender beans contain lime green peas.They are also known as black-eyed peas and lobia.Do not forget to check our delicious recipe -https://www.bigbasket.com/cookbook/recipes/1404/healthy-stir-fry/",https://www.bigbasket.com/media/uploads/p/l/10000276_15-fresho-beans-cowpea.jpg
Buy Fruits and Vegetables Online,fresho!,Curry Leaves,₹15.34,₹19.18,100 g,20% OFF,15,"Curry leaves are an essential element of Indian cooking style where numerous of the traditional and modern recipes are imperfect without curry leaves.These are used as tasting agent in food for its different taste.With dark green and glossy appearance, curry leaves have a strong flavour and release a tasty aroma when fried in hot oil.Do not forget to check our delicious recipe -https://www.bigbasket.com/cookbook/recipes/742/curryleaves-lemonade//",https://www.bigbasket.com/media/uploads/p/l/10000327_14-fresho-curry-leaves.jpg
Buy Fruits and Vegetables Online,fresho!,"Tomato - Hybrid, Organically Grown (Loose)",₹20.82,₹26.03,500 g,20% OFF,40,"Fresho Organic products are organically grown and handpicked by expert.Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",https://www.bigbasket.com/media/uploads/p/l/50000557_10-fresho-tomato-hybrid-organically-grown.jpg
Buy Fruits and Vegetables Online,fresho!,"Banana - Yelakki, Organically Grown",₹23,₹43.84,500 g,48% OFF,30,"Fresho Organic products are organically grown and handpicked by expert.Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",https://www.bigbasket.com/media/uploads/p/l/50000457_2-fresho-banana-yelakki-organically-grown.jpg
Buy Fruits and Vegetables Online,fresho!,Parwal (Loose),₹180.82,₹226.03,1 kg,20% OFF,Copyright © 2023-2025 Supermarket Grocery Supplies Pvt Ltd,"Parwal, known for its slender shape and crisp texture, offers a delightful addition to traditional South Asian cuisine. Cultivated with care, each Parwal is packed with freshness and natural goodness, perfect for curries, stir-fries, and pickles. Its mild flavour and tender flesh make it a versatile ingredient that enhances dishes with a unique touch of subtle sweetness.",https://www.bigbasket.com/media/uploads/p/l/30000540_14-fresho-parwal.jpg
Buy Fruits and Vegetables Online,fresho!,"Chilli - Green Long, Medium (Loose)",₹65.75,₹82.19,1 kg,20% OFF,10,Green chillis are the best kitchen ingredient to bring a dash of spiciness to recipes. The fresh flavour and sharp bite make them a must in almost all Indian dishes. This particular green chilli variety is big.,https://www.bigbasket.com/media/uploads/p/l/10000333_15-fresho-chilli-green-long-medium.jpg
Buy Fruits and Vegetables Online,fresho!,Ginger - Organically Grown (Loose),₹20,₹35.62,250 g,44% OFF,Copyright © 2023-2025 Supermarket Grocery Supplies Pvt Ltd,"Firm and fibrous ginger roots are stretched with multiple fingers that have light to dark tan skin and rings on them and are aromatic, spicy, and pungent. The flavour intensifies when the ginger is dried and lessens when cooked.",https://www.bigbasket.com/media/uploads/p/l/10000338_15-fresho-ginger.jpg
Buy Fruits and Vegetables Online,fresho!,Drumstick/Moringa,₹80,₹100,250 g,20% OFF,20,"Drumstick, a staple in Indian culinary culture, brings a unique flavour and texture to dishes across the subcontinent. Known scientifically as Moringa Oleifera, its slender pods are used in various preparations, particularly in South Indian cuisine. These pods, when cooked, yield a fleshy pulp that combines earthy undertones with a hint of bitterness, complementing curries, stews, and sambar. The drumstick tree, revered for its hardiness and nutritional value, also yields nutritious leaves and flowers used in regional delicacies. Beyond its culinary use, drumstick symbolizes fertility and wellness in traditional rituals, underlining its significance in Indian folklore and everyday life. Don't forget to check out our delicious recipe -",https://www.bigbasket.com/media/uploads/p/l/10000110_21-fresho-drumstickmoringa.jpg
Buy Fruits and Vegetables Online,fresho!,Papaya - Small,₹47.12,₹58.9,700 g,20% OFF,Copyright © 2023-2025 Supermarket Grocery Supplies Pvt Ltd,"Papayas grow in tropical climates and are also known as papaws or pawpaws.Initially green and somewhat bitter in taste, papayas are butter-yellow when fully ripe and shaped like a pear.Their pale-orange flesh has dozens of small, black, sticky seeds at the centre, similar to a melon.",https://www.bigbasket.com/media/uploads/p/l/40329343_1-fresho-papaya-small.jpg
Buy Bakery Cakes and Dairy Online,English Oven,Brown Bread,₹55,₹50,200 g,10% OFF,3.9,Tasties presents freshly baked brown bread for your everyday breakfast. Enjoy the bread with your favourite accompaniments.,https://www.bigbasket.com/media/uploads/p/l/40232042_4-tasties-brown-bread.jpg
Buy Bakery Cakes and Dairy Online,Nandini,GoodLife UHT Treated Toned Milk,₹564,₹600,500 ml - (Pack of 20),₹36 OFF,4.1,"Nandini Good Life is hygienically gathered from the tract of Holstein-Friesian cows. It is excellent for your bones and also provides your body with a vitamin and protein boost. With Nandini Good Life milk, you obtain a no-boil, no-fuss product that is simple to use and tasty in flavor.",https://www.bigbasket.com/media/uploads/p/l/244999_1-nandini-goodlife-toned-milk.jpg
Buy Bakery Cakes and Dairy Online,N/A,N/A,N/A,N/A,N/A,N/A,3.1,"Fresho Signature Bread - Sour Dough With Olives is a classic staple. This slow-fermented bread does not use yeast for preparation and the addition of olives add a delicious twist to the sourdough bread. Due to its tangy flavour, picking foods to pair this bread with is an easy feat. From avocados, meat to everyday veggies, the options are endless. Sourdough can also be used with soups & salads, desserts, pizzas & stuffing. Fresho Signature provides a wide range of gourmet bread bringing in authentic taste and flavour from across the world. The hand-crafted range comprises ciabatta to baguette and more.",https://www.bigbasket.com/media/uploads/p/l/40037479_2-fresho-signature-bread-sour-dough-with-olives-pre-sliced.jpg
Buy Bakery Cakes and Dairy Online,Diet Tofu,"Soya Paneer - Vegan, Rich In Protein, Calcium & Fibre, Gluten Free",₹60,₹525,1 kg - Pouch,₹20 OFF,3.9,"Milky Mist offers freshly made paneer in a hygienical method of packing with multilayer thermo-forming packaging. Panner are a good source of protein, especially for the vegetarian diet, it has a sufficient amount of calcium, Milky Mist Panner is a great value addition to multi-cuisine recipes. Also, Helps in building a strong immune system and aids in good digestion.",https://www.bigbasket.com/media/uploads/p/l/1222462_1-milky-mist-paneer-rich-in-protein-calcium-excellent-taste.jpg
Buy Bakery Cakes and Dairy Online,Amul,Pasteurised Butter,₹275,₹60,500 g - Carton,5% OFF,4.1,Amul is synonymous with Butter in India.Several Generation of Indian consumers have grown up with the taste of Amul Butter for the six decades.Utterly Butterly Delicious taste of Amul Butter is must on breakfast table of almost every Indian Household.Utterly Cute Amul Butter Girl has been a part of Indian Consumers since 1950.Amul Butter topical is recognized as one of the longest running advertisement campaign in the world.,https://www.bigbasket.com/media/uploads/p/l/1202759_3-amul-butter-pasteurized.jpg
Buy Bakery Cakes and Dairy Online,Keventer,Homogenised & UHT Treated Double Toned Milk,₹77,₹444,450 ml - Pouch,₹18 OFF,4.1,"Amul Taaza Homogenized Toned Milk is fully wholesome and entirely luscious. It has a low-fat, low-carb, low-calorie and standard protein content. It continues fresh for 2 days after opening if kept in refrigerator. No water or powder added, no preservative / chemical, easy to carry and use on traveling. It does not have germs as it is pasteurized and therefore hygienic.",https://www.bigbasket.com/media/uploads/p/l/1202684_3-amul-taaza-homogenised-toned-milk.jpg
Buy Bakery Cakes and Dairy Online,English Oven,Sandwich Bread,₹40,₹50,400 g,6% OFF,3.8,"Sandwich bread is a versatile, soft loaf ideal for making sandwiches. Made from refined wheat flour, yeast, water, and salt, it has a light texture and mild flavour, complementing various fillings. It comes in different varieties, including white, wholemeal, and multigrain. Sandwich bread slices easily toasts well, and is perfect for both savoury and sweet spreads, making it a staple in households for quick and easy meals.",https://www.bigbasket.com/media/uploads/p/l/40232045_4-tasties-sandwich-bread.jpg
Buy Bakery Cakes and Dairy Online,Milky Mist,Curd/Dahi,₹228.57,₹33,2 kg - Tub,6% OFF,4,"Curd, a versatile dairy product, is prized for its creamy texture and tangy taste. Made by fermenting milk with lactic acid bacteria, it's rich in calcium and protein. Curd is enjoyed plain or mixed with fruits, sugar, or spices, making it a popular choice for breakfast or dessert in many cuisines. Its smooth consistency and mildly sour flavour complement both sweet and savoury dishes, adding a refreshing contrast to meals.",https://www.bigbasket.com/media/uploads/p/l/40149830_1-nandini-curd.jpg
Buy Bakery Cakes and Dairy Online,Namaste India,Pasteurised Toned Milk,₹27,₹260,2x1 kg - Multipack,15% OFF,3.9,"Experience the creamy goodness of Nandini Pasteurised Toned Milk, where each sip tells a tale of freshness and purity. From lush green pastures to your table, this milk embodies wholesome nutrition and impeccable quality. Delight in its smooth texture and rich flavour, perfect for enriching your morning cereal or brewing a comforting cup of tea. Nandini Milk: a daily dose of dairy excellence.",https://www.bigbasket.com/media/uploads/p/l/40149832_1-nandini-pasteurised-toned-milk.jpg
Buy Bakery Cakes and Dairy Online,English Oven,Brown Bread,₹55,₹60,200 g,17% OFF,3.6,"Brown bread retains more nutrients and fibre due to its less refined nature, offering a heartier texture and slightly nutty flavour. It can be enjoyed toasted with spreads, used in sandwiches, or served alongside soups and salads for a nutritious meal addition.",https://www.bigbasket.com/media/uploads/p/l/40013625_13-fresho-brown-bread-safe-preservative-free.jpg
Buy Bakery Cakes and Dairy Online,Nandini,Shubham Milk,₹27,N/A,N/A,N/A,3.9,"Milky Mist offers Bucket curd for its institutional customers like hotels, restaurants etc. who require curd in large quantities. Milky Mist Bucket Curd will always fit into your big plans. Milky Mist Curd varieties are your perfect partner for a nutritional diet. You can turn any usual meal into tasty food with it. It provides daily dosages of calcium and vitamins. It acts as a natural probiotic which is beneficial for the immune system.",https://www.bigbasket.com/media/uploads/p/l/1209134_4-milky-mist-natural-set-curd.jpg
Buy Bakery Cakes and Dairy Online,Nandini,Curd,₹26,₹260,2x1 kg - Multipack,15% OFF,4,"Nandini Shubham Milk is a high-quality milk product from the renowned brand, Nandini. It is packed with essential nutrients and offers a minimum of 4.5% fat content, ensuring a rich, creamy texture that enhances the taste of your beverages and dishes. Moreover, it contains a minimum of 8.5% Solids-Not-Fat (SNF), providing added nutritional value, making it an excellent source of protein, vitamins and minerals. Nandini Shubham Milk undergoes strict quality control measures to maintain freshness and purity. It is ideal for a healthy lifestyle, catering to the nutritional needs of every family member. Whether it's for your morning tea, a glass of plain milk, or for creating delightful sweets and desserts, Nandini Shubham Milk is the perfect choice for all your dairy needs.",https://www.bigbasket.com/media/uploads/p/l/40149833_1-nandini-shubham-milk.jpg
